% Sierra SPYHIS Output Tue Dec 24 20:53:34 2024
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
        TIME, displx_rigidSkull, disply_rigidSkull, displz_rigidSkull, velx_rigidSkull, vely_rigidSkull, velz_rigidSkull, ax_rigidSkull, ay_rigidSkull, az_rigidSkull, rotdx_rigidSkull, rotdy_rigidSkull, rotdz_rigidSkull, rotvx_rigidSkull, rotvy_rigidSkull, rotvz_rigidSkull, rotax_rigidSkull, rotay_rigidSkull, rotaz_rigidSkull
 1.40001e-02,  4.43763e-16, -3.09470e-16,  6.10306e-18, -3.69598e-12, -1.06382e-14, -1.60224e-12,  7.78457e-06,  1.37173e-06, -6.38817e-08,  3.27989e-15, -2.17950e-15,  3.94291e-01,  4.54475e-13,  4.13411e-13,  4.00000e+01,  2.42071e-07,  9.95084e-08,  0.00000e+00
 1.42500e-02,  4.42318e-16, -3.20192e-16, -1.78011e-17, -1.64609e-12, -3.65346e-13, -6.71187e-13,  9.35607e-06,  3.91774e-07,  2.16207e-08,  3.36074e-15, -2.15474e-15,  4.04287e-01,  5.55576e-13,  1.34316e-13,  4.00000e+01,  3.43725e-07, -2.67947e-07,  0.00000e+00
 1.45000e-02,  4.44326e-16, -2.61428e-16, -2.23876e-17, -1.24755e-12,  1.63517e-12,  6.89692e-13, -8.39663e-06, -1.14818e-08,  2.56777e-08,  3.44565e-15, -2.04919e-15,  4.14287e-01,  7.39027e-14,  4.89085e-13,  4.00000e+01,  6.69773e-08, -4.42208e-07,  0.00000e+00
 1.47500e-02,  4.44211e-16, -2.19192e-16,  1.10887e-18, -7.69848e-13,  3.86184e-13,  3.15832e-13, -9.12226e-06, -1.46772e-06,  5.21654e-08,  3.57213e-15, -1.96738e-15,  4.24287e-01,  1.12031e-12,  2.96471e-13,  4.00000e+01, -5.38314e-07, -4.98901e-07,  0.00000e+00
 1.50000e-02,  4.44442e-16, -2.45612e-16,  3.38683e-17, -6.87540e-13, -1.98895e-12,  1.20511e-12, -1.22826e-05,  6.53557e-06,  1.11692e-08,  3.75649e-15, -1.85313e-15,  4.34287e-01,  6.94713e-13,  3.05928e-14,  4.00000e+01,  4.08035e-07,  5.08546e-07,  0.00000e+00
 1.52501e-02,  4.43541e-16, -2.94246e-16,  5.63864e-17, -1.34347e-12,  1.20598e-12,  5.09469e-13,  7.38731e-06,  1.04464e-06, -3.14755e-09,  3.90678e-15, -1.75103e-15,  4.44291e-01,  8.37508e-13,  5.56926e-13,  4.00000e+01, -4.98880e-07, -5.58965e-07,  0.00000e+00
 1.55000e-02,  4.44358e-16, -2.53407e-16,  6.25660e-17,  2.63450e-12, -1.06504e-13, -5.90977e-13, -8.71272e-06,  2.10950e-06, -1.29277e-07,  4.09327e-15, -1.68025e-15,  4.54286e-01,  8.72058e-13,  7.39964e-14,  4.00000e+01, -1.81710e-07, -3.47302e-07,  0.00000e+00
 1.57501e-02,  4.43595e-16, -2.28796e-16,  2.07009e-17,  4.99453e-13,  1.26022e-12, -1.05802e-12,  5.73152e-06, -6.42289e-06, -2.06971e-08,  4.22635e-15, -1.65775e-15,  4.64288e-01,  6.48554e-13,  5.64224e-13,  4.00000e+01, -6.47374e-08,  3.32581e-07,  0.00000e+00
 1.60001e-02,  4.44864e-16, -1.95449e-16,  8.57253e-18,  1.02545e-12, -4.53368e-13, -1.32641e-13, -2.42525e-06, -3.72121e-07,  6.16010e-08,  4.36300e-15, -1.61315e-15,  4.74290e-01,  7.27400e-13, -1.10364e-13,  4.00000e+01,  5.45207e-07,  2.21070e-07,  0.00000e+00
 1.62501e-02,  4.44573e-16, -2.47001e-16,  1.44996e-17,  1.32136e-12, -1.05665e-12,  7.62110e-13, -7.46763e-06,  1.05215e-06,  9.05897e-08,  4.51626e-15, -1.57883e-15,  4.84290e-01,  7.55657e-13, -9.34799e-14,  4.00000e+01, -1.17081e-07, -3.36236e-07,  0.00000e+00
